Order ID,Product,Quantity Ordered, Price Each , PartialSum 
151110,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151110,Lightning Charging Cable,1,$14.95 ,$14.95 
151111,AA Batteries (4-pack),1,$3.84 ,$3.84 
151112,Wired Headphones,1,$11.99 ,$11.99 
151113,AAA Batteries (4-pack),2,$2.99 ,$5.98 
151114,USB-C Charging Cable,1,$11.95 ,$11.95 
151115,Apple Airpods Headphones,1,$150.00 ,$150.00 
151116,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151117,AA Batteries (4-pack),4,$3.84 ,$15.36 
151118,Apple Airpods Headphones,1,$150.00 ,$150.00 
151119,USB-C Charging Cable,1,$11.95 ,$11.95 
151120,USB-C Charging Cable,1,$11.95 ,$11.95 
151121,LG Dryer,1,$600.00 ,$600.00 
151122,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151123,27in FHD Monitor,1,$149.99 ,$149.99 
151124,Lightning Charging Cable,1,$14.95 ,$14.95 
151125,AA Batteries (4-pack),1,$3.84 ,$3.84 
151126,Wired Headphones,1,$11.99 ,$11.99 
151127,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151128,Apple Airpods Headphones,1,$150.00 ,$150.00 
151129,ThinkPad Laptop,1,$999.99 ,$999.99 
151130,Wired Headphones,1,$11.99 ,$11.99 
151131,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151132,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151133,Lightning Charging Cable,1,$14.95 ,$14.95 
151134,Wired Headphones,1,$11.99 ,$11.99 
151135,USB-C Charging Cable,1,$11.95 ,$11.95 
151136,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151137,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151138,27in FHD Monitor,2,$149.99 ,$299.98 
151139,Apple Airpods Headphones,1,$150.00 ,$150.00 
151140,USB-C Charging Cable,1,$11.95 ,$11.95 
151141,USB-C Charging Cable,1,$11.95 ,$11.95 
151142,iPhone,1,$700.00 ,$700.00 
151143,27in FHD Monitor,1,$149.99 ,$149.99 
151144,USB-C Charging Cable,3,$11.95 ,$35.85 
151145,Google Phone,1,$600.00 ,$600.00 
151145,Wired Headphones,1,$11.99 ,$11.99 
151146,Wired Headphones,1,$11.99 ,$11.99 
151147,Vareebadd Phone,1,$400.00 ,$400.00 
151148,Wired Headphones,1,$11.99 ,$11.99 
151149,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151150,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151151,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151152,20in Monitor,1,$109.99 ,$109.99 
151153,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151154,Apple Airpods Headphones,1,$150.00 ,$150.00 
151155,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151156,Lightning Charging Cable,1,$14.95 ,$14.95 
151157,Flatscreen TV,1,$300.00 ,$300.00 
151158,Wired Headphones,1,$11.99 ,$11.99 
151159,USB-C Charging Cable,1,$11.95 ,$11.95 
151160,AA Batteries (4-pack),1,$3.84 ,$3.84 
151161,Lightning Charging Cable,1,$14.95 ,$14.95 
151162,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
151163,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151164,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151165,iPhone,1,$700.00 ,$700.00 
151166,Wired Headphones,1,$11.99 ,$11.99 
151167,Lightning Charging Cable,2,$14.95 ,$29.90 
151168,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151169,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151170,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151171,AA Batteries (4-pack),2,$3.84 ,$7.68 
151172,iPhone,1,$700.00 ,$700.00 
151172,Wired Headphones,1,$11.99 ,$11.99 
151173,AA Batteries (4-pack),2,$3.84 ,$7.68 
151174,20in Monitor,1,$109.99 ,$109.99 
151175,Vareebadd Phone,1,$400.00 ,$400.00 
151176,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151177,AAA Batteries (4-pack),2,$2.99 ,$5.98 
151178,Google Phone,1,$600.00 ,$600.00 
151179,Lightning Charging Cable,1,$14.95 ,$14.95 
151180,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151181,USB-C Charging Cable,1,$11.95 ,$11.95 
151182,Lightning Charging Cable,1,$14.95 ,$14.95 
151182,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151183,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
151184,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151185,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151186,Wired Headphones,1,$11.99 ,$11.99 
151187,AAA Batteries (4-pack),2,$2.99 ,$5.98 
151188,Lightning Charging Cable,1,$14.95 ,$14.95 
151189,USB-C Charging Cable,1,$11.95 ,$11.95 
151190,Flatscreen TV,1,$300.00 ,$300.00 
151191,Lightning Charging Cable,1,$14.95 ,$14.95 
151192,iPhone,1,$700.00 ,$700.00 
151193,Lightning Charging Cable,1,$14.95 ,$14.95 
151194,iPhone,1,$700.00 ,$700.00 
151195,USB-C Charging Cable,1,$11.95 ,$11.95 
151196,USB-C Charging Cable,1,$11.95 ,$11.95 
151197,Vareebadd Phone,1,$400.00 ,$400.00 
151198,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151199,Google Phone,1,$600.00 ,$600.00 
151200,Google Phone,1,$600.00 ,$600.00 
151201,AAA Batteries (4-pack),2,$2.99 ,$5.98 
151202,Apple Airpods Headphones,1,$150.00 ,$150.00 
151203,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151204,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151205,AA Batteries (4-pack),1,$3.84 ,$3.84 
151206,Apple Airpods Headphones,1,$150.00 ,$150.00 
151207,USB-C Charging Cable,1,$11.95 ,$11.95 
151208,Apple Airpods Headphones,1,$150.00 ,$150.00 
151209,USB-C Charging Cable,1,$11.95 ,$11.95 
151210,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
151211,Wired Headphones,1,$11.99 ,$11.99 
151212,AA Batteries (4-pack),1,$3.84 ,$3.84 
151213,Lightning Charging Cable,1,$14.95 ,$14.95 
151214,USB-C Charging Cable,1,$11.95 ,$11.95 
151215,AA Batteries (4-pack),2,$3.84 ,$7.68 
151216,iPhone,1,$700.00 ,$700.00 
151216,Lightning Charging Cable,2,$14.95 ,$29.90 
151217,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151218,USB-C Charging Cable,1,$11.95 ,$11.95 
151219,Lightning Charging Cable,1,$14.95 ,$14.95 
151220,AA Batteries (4-pack),2,$3.84 ,$7.68 
151221,Lightning Charging Cable,1,$14.95 ,$14.95 
151222,iPhone,1,$700.00 ,$700.00 
151222,Apple Airpods Headphones,1,$150.00 ,$150.00 
151223,Apple Airpods Headphones,1,$150.00 ,$150.00 
151224,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151225,Lightning Charging Cable,1,$14.95 ,$14.95 
151226,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
151227,Lightning Charging Cable,1,$14.95 ,$14.95 
151228,Wired Headphones,1,$11.99 ,$11.99 
151229,ThinkPad Laptop,1,$999.99 ,$999.99 
151230,Google Phone,1,$600.00 ,$600.00 
151231,Flatscreen TV,1,$300.00 ,$300.00 
151232,USB-C Charging Cable,1,$11.95 ,$11.95 
151233,Apple Airpods Headphones,1,$150.00 ,$150.00 
151234,AA Batteries (4-pack),1,$3.84 ,$3.84 
151235,Apple Airpods Headphones,1,$150.00 ,$150.00 
151236,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
151237,Apple Airpods Headphones,1,$150.00 ,$150.00 
151238,Wired Headphones,1,$11.99 ,$11.99 
151239,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151240,Apple Airpods Headphones,1,$150.00 ,$150.00 
151241,iPhone,1,$700.00 ,$700.00 
151242,USB-C Charging Cable,1,$11.95 ,$11.95 
151243,USB-C Charging Cable,1,$11.95 ,$11.95 
151244,USB-C Charging Cable,1,$11.95 ,$11.95 
151245,USB-C Charging Cable,1,$11.95 ,$11.95 
151246,Wired Headphones,1,$11.99 ,$11.99 
151247,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151248,Wired Headphones,1,$11.99 ,$11.99 
151249,AA Batteries (4-pack),1,$3.84 ,$3.84 
151250,Lightning Charging Cable,1,$14.95 ,$14.95 
151251,Wired Headphones,1,$11.99 ,$11.99 
151252,USB-C Charging Cable,1,$11.95 ,$11.95 
151253,Google Phone,1,$600.00 ,$600.00 
151254,Apple Airpods Headphones,1,$150.00 ,$150.00 
151255,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151256,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151257,27in FHD Monitor,1,$149.99 ,$149.99 
151258,Vareebadd Phone,1,$400.00 ,$400.00 
151258,USB-C Charging Cable,1,$11.95 ,$11.95 
151259,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151260,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151261,USB-C Charging Cable,1,$11.95 ,$11.95 
151262,iPhone,1,$700.00 ,$700.00 
151262,Lightning Charging Cable,2,$14.95 ,$29.90 
151263,AAA Batteries (4-pack),2,$2.99 ,$5.98 
151264,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151265,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151266,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151267,Lightning Charging Cable,1,$14.95 ,$14.95 
151268,Flatscreen TV,1,$300.00 ,$300.00 
151269,Apple Airpods Headphones,1,$150.00 ,$150.00 
151270,LG Washing Machine,1,$600.00 ,$600.00 
151270,Google Phone,1,$600.00 ,$600.00 
151271,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151272,Wired Headphones,1,$11.99 ,$11.99 
151273,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151274,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151275,Apple Airpods Headphones,1,$150.00 ,$150.00 
151276,USB-C Charging Cable,1,$11.95 ,$11.95 
151277,iPhone,1,$700.00 ,$700.00 
151277,Wired Headphones,1,$11.99 ,$11.99 
151278,Apple Airpods Headphones,1,$150.00 ,$150.00 
151279,AA Batteries (4-pack),2,$3.84 ,$7.68 
151280,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151281,USB-C Charging Cable,1,$11.95 ,$11.95 
151282,USB-C Charging Cable,1,$11.95 ,$11.95 
151283,Google Phone,1,$600.00 ,$600.00 
151283,USB-C Charging Cable,1,$11.95 ,$11.95 
151284,ThinkPad Laptop,1,$999.99 ,$999.99 
151285,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151286,Flatscreen TV,1,$300.00 ,$300.00 
151287,iPhone,1,$700.00 ,$700.00 
151287,USB-C Charging Cable,1,$11.95 ,$11.95 
151288,USB-C Charging Cable,1,$11.95 ,$11.95 
151289,AA Batteries (4-pack),2,$3.84 ,$7.68 
151290,Lightning Charging Cable,1,$14.95 ,$14.95 
151291,Lightning Charging Cable,1,$14.95 ,$14.95 
151292,iPhone,1,$700.00 ,$700.00 
151293,Lightning Charging Cable,1,$14.95 ,$14.95 
151294,27in FHD Monitor,1,$149.99 ,$149.99 
151295,iPhone,1,$700.00 ,$700.00 
151296,Apple Airpods Headphones,1,$150.00 ,$150.00 
151297,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151298,Google Phone,1,$600.00 ,$600.00 
151299,LG Washing Machine,1,$600.00 ,$600.00 
151299,Wired Headphones,2,$11.99 ,$23.98 
151300,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151301,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151302,27in FHD Monitor,1,$149.99 ,$149.99 
151303,iPhone,1,$700.00 ,$700.00 
151304,Apple Airpods Headphones,1,$150.00 ,$150.00 
151305,USB-C Charging Cable,1,$11.95 ,$11.95 
151306,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151307,20in Monitor,1,$109.99 ,$109.99 
151308,iPhone,1,$700.00 ,$700.00 
151308,Wired Headphones,1,$11.99 ,$11.99 
151309,USB-C Charging Cable,1,$11.95 ,$11.95 
151310,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151311,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151312,AA Batteries (4-pack),1,$3.84 ,$3.84 
151313,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151313,USB-C Charging Cable,1,$11.95 ,$11.95 
151314,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151315,Wired Headphones,1,$11.99 ,$11.99 
151316,USB-C Charging Cable,1,$11.95 ,$11.95 
151317,Lightning Charging Cable,1,$14.95 ,$14.95 
151318,Apple Airpods Headphones,1,$150.00 ,$150.00 
151319,Lightning Charging Cable,1,$14.95 ,$14.95 
151320,20in Monitor,1,$109.99 ,$109.99 
151321,USB-C Charging Cable,1,$11.95 ,$11.95 
151322,20in Monitor,1,$109.99 ,$109.99 
151323,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151324,Lightning Charging Cable,1,$14.95 ,$14.95 
151325,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151326,27in FHD Monitor,1,$149.99 ,$149.99 
151327,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151328,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151329,USB-C Charging Cable,1,$11.95 ,$11.95 
151330,USB-C Charging Cable,1,$11.95 ,$11.95 
151331,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151332,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151333,Apple Airpods Headphones,1,$150.00 ,$150.00 
151334,Wired Headphones,1,$11.99 ,$11.99 
151335,Wired Headphones,1,$11.99 ,$11.99 
151336,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151337,Lightning Charging Cable,1,$14.95 ,$14.95 
151338,ThinkPad Laptop,1,$999.99 ,$999.99 
151339,USB-C Charging Cable,1,$11.95 ,$11.95 
151340,Wired Headphones,1,$11.99 ,$11.99 
151341,Lightning Charging Cable,1,$14.95 ,$14.95 
151342,Apple Airpods Headphones,1,$150.00 ,$150.00 
151343,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151344,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
151345,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
151346,27in FHD Monitor,1,$149.99 ,$149.99 
151347,Lightning Charging Cable,2,$14.95 ,$29.90 
151348,27in FHD Monitor,1,$149.99 ,$149.99 
151349,Wired Headphones,1,$11.99 ,$11.99 
151350,Apple Airpods Headphones,1,$150.00 ,$150.00 
151351,USB-C Charging Cable,1,$11.95 ,$11.95 
151352,Google Phone,1,$600.00 ,$600.00 
151353,Wired Headphones,2,$11.99 ,$23.98 
151354,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151355,AA Batteries (4-pack),1,$3.84 ,$3.84 
151356,Lightning Charging Cable,1,$14.95 ,$14.95 
151357,AA Batteries (4-pack),1,$3.84 ,$3.84 
151358,AA Batteries (4-pack),1,$3.84 ,$3.84 
151359,Google Phone,1,$600.00 ,$600.00 
151360,27in FHD Monitor,1,$149.99 ,$149.99 
151361,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151362,Apple Airpods Headphones,1,$150.00 ,$150.00 
151363,AA Batteries (4-pack),2,$3.84 ,$7.68 
151364,Apple Airpods Headphones,1,$150.00 ,$150.00 
151365,Wired Headphones,1,$11.99 ,$11.99 
151366,ThinkPad Laptop,1,$999.99 ,$999.99 
151367,ThinkPad Laptop,1,$999.99 ,$999.99 
151368,iPhone,1,$700.00 ,$700.00 
151369,Apple Airpods Headphones,1,$150.00 ,$150.00 
151370,ThinkPad Laptop,1,$999.99 ,$999.99 
151371,USB-C Charging Cable,1,$11.95 ,$11.95 
151372,USB-C Charging Cable,1,$11.95 ,$11.95 
151373,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151374,AA Batteries (4-pack),1,$3.84 ,$3.84 
151375,ThinkPad Laptop,1,$999.99 ,$999.99 
151376,20in Monitor,1,$109.99 ,$109.99 
151377,Wired Headphones,1,$11.99 ,$11.99 
151378,AA Batteries (4-pack),1,$3.84 ,$3.84 
151379,AA Batteries (4-pack),2,$3.84 ,$7.68 
151380,Wired Headphones,1,$11.99 ,$11.99 
151381,20in Monitor,1,$109.99 ,$109.99 
151382,Wired Headphones,1,$11.99 ,$11.99 
151383,AA Batteries (4-pack),1,$3.84 ,$3.84 
151384,Wired Headphones,1,$11.99 ,$11.99 
151385,Wired Headphones,2,$11.99 ,$23.98 
151386,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151387,USB-C Charging Cable,1,$11.95 ,$11.95 
151388,Wired Headphones,1,$11.99 ,$11.99 
151389,AA Batteries (4-pack),1,$3.84 ,$3.84 
151390,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151391,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151392,USB-C Charging Cable,1,$11.95 ,$11.95 
151393,Lightning Charging Cable,1,$14.95 ,$14.95 
151394,Lightning Charging Cable,1,$14.95 ,$14.95 
151395,AA Batteries (4-pack),1,$3.84 ,$3.84 
151396,Wired Headphones,2,$11.99 ,$23.98 
151397,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
151397,27in FHD Monitor,1,$149.99 ,$149.99 
151398,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151399,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151400,27in FHD Monitor,1,$149.99 ,$149.99 
151401,Wired Headphones,1,$11.99 ,$11.99 
151402,Lightning Charging Cable,1,$14.95 ,$14.95 
151403,Google Phone,1,$600.00 ,$600.00 
151403,USB-C Charging Cable,1,$11.95 ,$11.95 
151404,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151405,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151406,AA Batteries (4-pack),4,$3.84 ,$15.36 
151407,AAA Batteries (4-pack),3,$2.99 ,$8.97 
151408,USB-C Charging Cable,1,$11.95 ,$11.95 
151409,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151410,Wired Headphones,1,$11.99 ,$11.99 
151411,Apple Airpods Headphones,1,$150.00 ,$150.00 
151412,iPhone,1,$700.00 ,$700.00 
151413,USB-C Charging Cable,1,$11.95 ,$11.95 
151414,Lightning Charging Cable,1,$14.95 ,$14.95 
151414,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151415,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151416,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151417,Wired Headphones,1,$11.99 ,$11.99 
151418,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151419,Wired Headphones,1,$11.99 ,$11.99 
151420,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151421,Apple Airpods Headphones,1,$150.00 ,$150.00 
151422,iPhone,1,$700.00 ,$700.00 
151423,27in FHD Monitor,1,$149.99 ,$149.99 
151424,20in Monitor,1,$109.99 ,$109.99 
151425,Google Phone,1,$600.00 ,$600.00 
151426,Flatscreen TV,1,$300.00 ,$300.00 
151427,Apple Airpods Headphones,1,$150.00 ,$150.00 
151428,AA Batteries (4-pack),1,$3.84 ,$3.84 
151429,Wired Headphones,1,$11.99 ,$11.99 
151430,USB-C Charging Cable,1,$11.95 ,$11.95 
151431,Flatscreen TV,1,$300.00 ,$300.00 
151432,AA Batteries (4-pack),2,$3.84 ,$7.68 
151433,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151434,Apple Airpods Headphones,1,$150.00 ,$150.00 
151435,USB-C Charging Cable,1,$11.95 ,$11.95 
151436,Lightning Charging Cable,1,$14.95 ,$14.95 
151436,Apple Airpods Headphones,1,$150.00 ,$150.00 
151437,iPhone,1,$700.00 ,$700.00 
151438,27in FHD Monitor,1,$149.99 ,$149.99 
151439,Wired Headphones,1,$11.99 ,$11.99 
151440,Lightning Charging Cable,1,$14.95 ,$14.95 
151441,AA Batteries (4-pack),3,$3.84 ,$11.52 
151442,27in FHD Monitor,1,$149.99 ,$149.99 
151443,AAA Batteries (4-pack),2,$2.99 ,$5.98 
151444,Wired Headphones,2,$11.99 ,$23.98 
151445,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151446,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151447,USB-C Charging Cable,1,$11.95 ,$11.95 
151448,Lightning Charging Cable,1,$14.95 ,$14.95 
151449,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151450,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151451,Apple Airpods Headphones,1,$150.00 ,$150.00 
151452,iPhone,1,$700.00 ,$700.00 
151453,Lightning Charging Cable,1,$14.95 ,$14.95 
151454,Google Phone,1,$600.00 ,$600.00 
151455,Apple Airpods Headphones,1,$150.00 ,$150.00 
151456,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151457,AAA Batteries (4-pack),2,$2.99 ,$5.98 
151458,USB-C Charging Cable,1,$11.95 ,$11.95 
151459,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151460,Lightning Charging Cable,1,$14.95 ,$14.95 
151461,Wired Headphones,2,$11.99 ,$23.98 
151462,AA Batteries (4-pack),3,$3.84 ,$11.52 
151463,Lightning Charging Cable,1,$14.95 ,$14.95 
151464,AA Batteries (4-pack),1,$3.84 ,$3.84 
151465,20in Monitor,1,$109.99 ,$109.99 
151466,20in Monitor,1,$109.99 ,$109.99 
151467,Google Phone,1,$600.00 ,$600.00 
151468,Google Phone,1,$600.00 ,$600.00 
151469,Google Phone,1,$600.00 ,$600.00 
151470,27in FHD Monitor,1,$149.99 ,$149.99 
151471,Flatscreen TV,1,$300.00 ,$300.00 
151472,Lightning Charging Cable,1,$14.95 ,$14.95 
151473,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151474,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151475,AA Batteries (4-pack),2,$3.84 ,$7.68 
151476,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151477,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
151478,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151479,ThinkPad Laptop,1,$999.99 ,$999.99 
151480,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151481,Wired Headphones,1,$11.99 ,$11.99 
151482,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151483,USB-C Charging Cable,1,$11.95 ,$11.95 
151484,AA Batteries (4-pack),1,$3.84 ,$3.84 
151485,Apple Airpods Headphones,1,$150.00 ,$150.00 
151486,Wired Headphones,1,$11.99 ,$11.99 
151487,AA Batteries (4-pack),1,$3.84 ,$3.84 
151488,Apple Airpods Headphones,1,$150.00 ,$150.00 
151489,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151490,27in FHD Monitor,1,$149.99 ,$149.99 
151491,Apple Airpods Headphones,1,$150.00 ,$150.00 
151492,USB-C Charging Cable,1,$11.95 ,$11.95 
151493,AA Batteries (4-pack),1,$3.84 ,$3.84 
151494,Apple Airpods Headphones,1,$150.00 ,$150.00 
151495,USB-C Charging Cable,1,$11.95 ,$11.95 
151496,Apple Airpods Headphones,1,$150.00 ,$150.00 
151497,Apple Airpods Headphones,1,$150.00 ,$150.00 
151498,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151499,Google Phone,1,$600.00 ,$600.00 
151500,Google Phone,1,$600.00 ,$600.00 
151501,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151502,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151503,Wired Headphones,1,$11.99 ,$11.99 
151504,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151505,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
151506,27in FHD Monitor,1,$149.99 ,$149.99 
151507,AAA Batteries (4-pack),4,$2.99 ,$11.96 
151508,AA Batteries (4-pack),1,$3.84 ,$3.84 
151509,Apple Airpods Headphones,1,$150.00 ,$150.00 
151510,Bose SoundSport Headphones,1,$99.99 ,$99.99 
151511,Lightning Charging Cable,1,$14.95 ,$14.95 
151512,iPhone,1,$700.00 ,$700.00 
151513,Wired Headphones,1,$11.99 ,$11.99 
151514,Wired Headphones,1,$11.99 ,$11.99 
151515,Apple Airpods Headphones,1,$150.00 ,$150.00 
151516,iPhone,1,$700.00 ,$700.00 
151517,Apple Airpods Headphones,1,$150.00 ,$150.00 
151518,Lightning Charging Cable,1,$14.95 ,$14.95 
151519,AA Batteries (4-pack),1,$3.84 ,$3.84 
151520,USB-C Charging Cable,1,$11.95 ,$11.95 
151521,Lightning Charging Cable,1,$14.95 ,$14.95 
151522,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151523,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151524,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151525,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151526,34in Ultrawide Monitor,1,$379.99 ,$379.99 
151527,Wired Headphones,1,$11.99 ,$11.99 
151528,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151529,Lightning Charging Cable,1,$14.95 ,$14.95 
151530,Lightning Charging Cable,1,$14.95 ,$14.95 
151531,Apple Airpods Headphones,1,$150.00 ,$150.00 
151532,USB-C Charging Cable,1,$11.95 ,$11.95 
151533,Lightning Charging Cable,2,$14.95 ,$29.90 
151534,Lightning Charging Cable,1,$14.95 ,$14.95 
151535,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151536,Flatscreen TV,1,$300.00 ,$300.00 
151537,USB-C Charging Cable,1,$11.95 ,$11.95 
151538,AA Batteries (4-pack),1,$3.84 ,$3.84 
151539,USB-C Charging Cable,1,$11.95 ,$11.95 
151540,Lightning Charging Cable,1,$14.95 ,$14.95 
151541,AA Batteries (4-pack),2,$3.84 ,$7.68 
151542,USB-C Charging Cable,1,$11.95 ,$11.95 
151543,Apple Airpods Headphones,1,$150.00 ,$150.00 
151544,Lightning Charging Cable,1,$14.95 ,$14.95 
151545,Lightning Charging Cable,1,$14.95 ,$14.95 
151546,USB-C Charging Cable,2,$11.95 ,$23.90 
151547,Lightning Charging Cable,1,$14.95 ,$14.95 
151548,20in Monitor,1,$109.99 ,$109.99 
151549,27in 4K Gaming Monitor,1,$389.99 ,$389.99 
151550,Wired Headphones,1,$11.99 ,$11.99 
151551,iPhone,1,$700.00 ,$700.00 
151552,ThinkPad Laptop,1,$999.99 ,$999.99 
151553,AA Batteries (4-pack),2,$3.84 ,$7.68 
151554,Lightning Charging Cable,1,$14.95 ,$14.95 
151555,Macbook Pro Laptop,1,"$1,700.00 ","$1,700.00 "
151556,iPhone,1,$700.00 ,$700.00 
151557,Lightning Charging Cable,1,$14.95 ,$14.95 
151558,Google Phone,1,$600.00 ,$600.00 
151559,Lightning Charging Cable,1,$14.95 ,$14.95 
151560,AAA Batteries (4-pack),1,$2.99 ,$2.99 
151561,Apple Airpods Headphones,1,$150.00 ,$150.00 
151562,20in Monitor,1,$109.99 ,$109.99 
151563,AA Batteries (4-pack),2,$3.84 ,$7.68 
151564,AAA Batteries (4-pack),1,$2.99 ,$2.99 
